MsgID.GLOBAL_POSITION,1522176692.7422771,-122.3977491,37.7932738,9.9890000
MsgID.LOCAL_VELOCITY,1522176692.7422771,8.4300000,-2.8000000,0.0700000
MsgID.LOCAL_POSITION,1522176692.7424908,88.1537552,-26.2934017,-9.9891138
MsgID.LOCAL_VELOCITY,1522176692.7424908,8.4350853,-2.8047869,0.0792365
MsgID.GLOBAL_POSITION,1522176692.9919770,-122.3977587,37.7932926,9.9810000
MsgID.LOCAL_VELOCITY,1522176692.9919770,8.4400000,-2.8200000,0.0000000
MsgID.LOCAL_POSITION,1522176692.9921889,90.2403030,-27.1499958,-9.9812574
MsgID.LOCAL_VELOCITY,1522176692.9921889,8.4458647,-2.8215377,-0.0095464
MsgID.GLOBAL_POSITION,1522176693.2414989,-122.3977676,37.7933106,9.9790000
MsgID.LOCAL_VELOCITY,1522176693.2414989,8.4500000,-2.8100000,-0.0600000
MsgID.LOCAL_POSITION,1522176693.2417438,92.2441711,-27.9400272,-9.9799051
MsgID.LOCAL_VELOCITY,1522176693.2417438,8.4522152,-2.8167431,-0.0663554
MsgID.GLOBAL_POSITION,1522176693.4913480,-122.3977734,37.7933311,9.9740000
MsgID.LOCAL_VELOCITY,1522176693.4913480,8.4500000,-2.8000000,-0.0900000
MsgID.LOCAL_POSITION,1522176693.4915500,94.5251312,-28.4594898,-9.9743185
MsgID.LOCAL_VELOCITY,1522176693.4915500,8.4503574,-2.8008928,-0.0912906
MsgID.STATE,1522176693.7326982,True,True
MsgID.GLOBAL_HOME,1522176693.7329578,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176693.7410519,-122.3977824,37.7933511,9.9740000
MsgID.LOCAL_VELOCITY,1522176693.7410519,8.4500000,-2.8100000,-0.1600000
MsgID.LOCAL_POSITION,1522176693.7412660,96.7393494,-29.2548676,-9.9745312
MsgID.LOCAL_VELOCITY,1522176693.7412660,8.4504089,-2.8121579,-0.1660700
MsgID.GLOBAL_POSITION,1522176693.9931688,-122.3977902,37.7933689,9.9770000
MsgID.LOCAL_VELOCITY,1522176693.9931688,8.4300000,-2.8000000,-0.1100000
MsgID.LOCAL_POSITION,1522176693.9933870,98.7231674,-29.9494743,-9.9771404
MsgID.LOCAL_VELOCITY,1522176693.9933870,8.4312000,-2.8075323,-0.1155709
MsgID.GLOBAL_POSITION,1522176694.2421901,-122.3977978,37.7933866,9.9760000
MsgID.LOCAL_VELOCITY,1522176694.2421901,8.4300000,-2.8000000,-0.1100000
MsgID.LOCAL_POSITION,1522176694.2424068,100.6919403,-30.6287041,-9.9764595
MsgID.LOCAL_VELOCITY,1522176694.2424068,8.4354544,-2.8040273,-0.1160124
MsgID.GLOBAL_POSITION,1522176694.4916430,-122.3978044,37.7934066,9.9770000
MsgID.LOCAL_VELOCITY,1522176694.4916430,8.4300000,-2.8000000,-0.0900000
MsgID.LOCAL_POSITION,1522176694.4919529,102.9141998,-31.2150288,-9.9774208
MsgID.LOCAL_VELOCITY,1522176694.4919529,8.4314184,-2.8015459,-0.0941443
MsgID.STATE,1522176694.7325881,True,True
MsgID.GLOBAL_HOME,1522176694.7328000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176694.7431722,-122.3978133,37.7934261,9.9880000
MsgID.LOCAL_VELOCITY,1522176694.7431722,8.4300000,-2.8100000,-0.1200000
MsgID.LOCAL_POSITION,1522176694.7433820,105.0778656,-32.0026779,-9.9883432
MsgID.LOCAL_VELOCITY,1522176694.7433820,8.4344368,-2.8185985,-0.1295835
MsgID.GLOBAL_POSITION,1522176694.9915421,-122.3978232,37.7934463,9.9950000
MsgID.LOCAL_VELOCITY,1522176694.9915421,8.3900000,-2.8000000,0.0200000
MsgID.LOCAL_POSITION,1522176694.9917629,107.3186798,-32.8852768,-9.9959183
MsgID.LOCAL_VELOCITY,1522176694.9917629,8.3970146,-2.8079927,0.0267215
MsgID.GLOBAL_POSITION,1522176695.2425129,-122.3978312,37.7934644,9.9920000
MsgID.LOCAL_VELOCITY,1522176695.2425129,8.4200000,-2.7900000,0.0000000
MsgID.LOCAL_POSITION,1522176695.2427180,109.3306580,-33.5960312,-9.9929380
MsgID.LOCAL_VELOCITY,1522176695.2427180,8.4208422,-2.7906005,0.0031572
MsgID.GLOBAL_POSITION,1522176695.4928319,-122.3978376,37.7934822,9.9980000
MsgID.LOCAL_VELOCITY,1522176695.4928319,8.4300000,-2.7600000,0.0400000
MsgID.LOCAL_POSITION,1522176695.4930420,111.3135071,-34.1627541,-9.9986706
MsgID.LOCAL_VELOCITY,1522176695.4930420,8.4312181,-2.7677650,0.0413592
MsgID.STATE,1522176695.7343071,True,True
MsgID.GLOBAL_HOME,1522176695.7345350,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176695.7426879,-122.3978442,37.7935015,9.9950000
MsgID.LOCAL_VELOCITY,1522176695.7426879,8.4300000,-2.7700000,0.0500000
MsgID.LOCAL_POSITION,1522176695.7429531,113.4563751,-34.7483635,-9.9957237
MsgID.LOCAL_VELOCITY,1522176695.7429531,8.4303923,-2.7789860,0.0535852
MsgID.GLOBAL_POSITION,1522176695.9918239,-122.3978534,37.7935205,10.0000000
MsgID.LOCAL_VELOCITY,1522176695.9918239,8.4300000,-2.8100000,0.0000000
MsgID.LOCAL_POSITION,1522176695.9920199,115.5674133,-35.5690231,-10.0008211
MsgID.LOCAL_VELOCITY,1522176695.9920199,8.4330835,-2.8119397,0.0001155
MsgID.GLOBAL_POSITION,1522176696.2430232,-122.3978613,37.7935395,9.9990000
MsgID.LOCAL_VELOCITY,1522176696.2430232,8.4200000,-2.7900000,0.0300000
MsgID.LOCAL_POSITION,1522176696.2432590,117.6731186,-36.2688179,-9.9993010
MsgID.LOCAL_VELOCITY,1522176696.2432590,8.4246941,-2.7981730,0.0375421
MsgID.GLOBAL_POSITION,1522176696.4931042,-122.3978674,37.7935584,9.9850000
MsgID.LOCAL_VELOCITY,1522176696.4931042,8.4300000,-2.7900000,0.0100000
MsgID.LOCAL_POSITION,1522176696.4933052,119.7795105,-36.8104820,-9.9854784
MsgID.LOCAL_VELOCITY,1522176696.4933052,8.4383593,-2.7951660,0.0106595
MsgID.STATE,1522176696.7341681,True,True
MsgID.GLOBAL_HOME,1522176696.7343948,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176696.7425380,-122.3978748,37.7935776,9.9940000
MsgID.LOCAL_VELOCITY,1522176696.7425380,8.4200000,-2.8500000,-0.0100000
MsgID.LOCAL_POSITION,1522176696.7427781,121.9129333,-37.4666214,-9.9948015
MsgID.LOCAL_VELOCITY,1522176696.7427781,8.4259806,-2.8505340,-0.0157541
MsgID.GLOBAL_POSITION,1522176696.9937961,-122.3978834,37.7935969,9.9920000
MsgID.LOCAL_VELOCITY,1522176696.9937961,8.3700000,-2.9200000,0.0500000
MsgID.LOCAL_POSITION,1522176696.9940140,124.0537186,-38.2366638,-9.9929266
MsgID.LOCAL_VELOCITY,1522176696.9940140,8.3737087,-2.9214587,0.0524753
MsgID.GLOBAL_POSITION,1522176697.2427890,-122.3978942,37.7936160,9.9850000
MsgID.LOCAL_VELOCITY,1522176697.2427890,8.2100000,-2.8500000,-0.0100000
MsgID.LOCAL_POSITION,1522176697.2430179,126.1705475,-39.1907654,-9.9853477
MsgID.LOCAL_VELOCITY,1522176697.2430179,8.2140627,-2.8567247,-0.0160390
MsgID.GLOBAL_POSITION,1522176697.4940569,-122.3979004,37.7936329,9.9870000
MsgID.LOCAL_VELOCITY,1522176697.4940569,6.8700000,-2.2600000,0.0000000
MsgID.LOCAL_POSITION,1522176697.4942789,128.0579529,-39.7488861,-9.9873676
MsgID.LOCAL_VELOCITY,1522176697.4942789,6.8798256,-2.2622356,0.0077186
MsgID.STATE,1522176697.7328901,True,True
MsgID.GLOBAL_HOME,1522176697.7331309,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176697.7432902,-122.3979070,37.7936447,9.9910000
MsgID.LOCAL_VELOCITY,1522176697.7432902,5.2600000,-2.3400000,-0.0100000
MsgID.LOCAL_POSITION,1522176697.7435899,129.3665009,-40.3369865,-9.9914188
MsgID.LOCAL_VELOCITY,1522176697.7435899,5.2634158,-2.3430665,-0.0142461
MsgID.GLOBAL_POSITION,1522176697.9925959,-122.3979162,37.7936550,9.9920000
MsgID.LOCAL_VELOCITY,1522176697.9925959,4.2200000,-3.2500000,-0.0300000
MsgID.LOCAL_POSITION,1522176697.9928110,130.5127106,-41.1473694,-9.9927969
MsgID.LOCAL_VELOCITY,1522176697.9928110,4.2296433,-3.2543182,-0.0396749
MsgID.GLOBAL_POSITION,1522176698.2437201,-122.3979249,37.7936639,9.9920000
MsgID.LOCAL_VELOCITY,1522176698.2437201,3.2900000,-4.1100000,-0.0200000
MsgID.LOCAL_POSITION,1522176698.2440100,131.4974213,-41.9250679,-9.9929943
MsgID.LOCAL_VELOCITY,1522176698.2440100,3.2954366,-4.1187654,-0.0241827
MsgID.GLOBAL_POSITION,1522176698.4934490,-122.3979373,37.7936722,9.9920000
MsgID.LOCAL_VELOCITY,1522176698.4934490,2.4000000,-4.9600000,-0.0300000
MsgID.LOCAL_POSITION,1522176698.4936430,132.4232483,-43.0252686,-9.9923458
MsgID.LOCAL_VELOCITY,1522176698.4936430,2.4036019,-4.9612088,-0.0313742
MsgID.STATE,1522176698.7329972,True,True
MsgID.GLOBAL_HOME,1522176698.7332559,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176698.7435148,-122.3979518,37.7936768,9.9900000
MsgID.LOCAL_VELOCITY,1522176698.7435148,1.6000000,-5.7600000,-0.0200000
MsgID.LOCAL_POSITION,1522176698.7437289,132.9324188,-44.3181038,-9.9902515
MsgID.LOCAL_VELOCITY,1522176698.7437289,1.6080379,-5.7608910,-0.0206531
MsgID.GLOBAL_POSITION,1522176698.9934430,-122.3979680,37.7936782,9.9890000
MsgID.LOCAL_VELOCITY,1522176698.9934430,0.8800000,-6.5700000,-0.0700000
MsgID.LOCAL_POSITION,1522176698.9936740,133.0906525,-45.7589264,-9.9898577
MsgID.LOCAL_VELOCITY,1522176698.9936740,0.8834203,-6.5736618,-0.0785212
MsgID.GLOBAL_POSITION,1522176699.2428741,-122.3979905,37.7936785,9.9980000
MsgID.LOCAL_VELOCITY,1522176699.2428741,0.2800000,-7.3000000,-0.0100000
MsgID.LOCAL_POSITION,1522176699.2430840,133.1224213,-47.7527618,-9.9980249
MsgID.LOCAL_VELOCITY,1522176699.2430840,0.2851992,-7.3086061,-0.0126362
MsgID.GLOBAL_POSITION,1522176699.4932630,-122.3980105,37.7936791,10.0040000
MsgID.LOCAL_VELOCITY,1522176699.4932630,-0.2200000,-8.0400000,0.0000000
MsgID.LOCAL_POSITION,1522176699.4934580,133.1827087,-49.5341644,-10.0040035
MsgID.LOCAL_VELOCITY,1522176699.4934580,-0.2265306,-8.0425282,-0.0063144
MsgID.STATE,1522176699.7342501,True,True
MsgID.GLOBAL_HOME,1522176699.7344670,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176699.7447319,-122.3980329,37.7936783,10.0000000
MsgID.LOCAL_VELOCITY,1522176699.7447319,-0.5500000,-8.4900000,0.0800000
MsgID.LOCAL_POSITION,1522176699.7449360,133.0967407,-51.5222359,-10.0008640
MsgID.LOCAL_VELOCITY,1522176699.7449360,-0.5529971,-8.4962282,0.0809169
MsgID.GLOBAL_POSITION,1522176699.9939461,-122.3980584,37.7936787,10.0030000
MsgID.LOCAL_VELOCITY,1522176699.9939461,-0.7100000,-8.7100000,0.0300000
MsgID.LOCAL_POSITION,1522176699.9941499,133.1385345,-53.7870636,-10.0033331
MsgID.LOCAL_VELOCITY,1522176699.9941499,-0.7107699,-8.7184534,0.0355145
MsgID.GLOBAL_POSITION,1522176700.2431710,-122.3980830,37.7936762,10.0120000
MsgID.LOCAL_VELOCITY,1522176700.2431710,-0.7900000,-8.7700000,0.1200000
MsgID.LOCAL_POSITION,1522176700.2433710,132.8624878,-55.9784126,-10.0128565
MsgID.LOCAL_VELOCITY,1522176700.2433710,-0.7938060,-8.7768803,0.1216889
MsgID.GLOBAL_POSITION,1522176700.4942679,-122.3981078,37.7936730,10.0120000
MsgID.LOCAL_VELOCITY,1522176700.4942679,-0.8400000,-8.8100000,0.1300000
MsgID.LOCAL_POSITION,1522176700.4944799,132.5085297,-58.1776314,-10.0126085
MsgID.LOCAL_VELOCITY,1522176700.4944799,-0.8419690,-8.8101244,0.1342146
MsgID.STATE,1522176700.7335689,True,True
MsgID.GLOBAL_HOME,1522176700.7337868,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176700.7441769,-122.3981321,37.7936713,10.0070000
MsgID.LOCAL_VELOCITY,1522176700.7441769,-0.8500000,-8.8200000,0.1300000
MsgID.LOCAL_POSITION,1522176700.7454259,132.3169861,-60.3372536,-10.0078249
MsgID.LOCAL_VELOCITY,1522176700.7454259,-0.8531965,-8.8279409,0.1370120
MsgID.GLOBAL_POSITION,1522176700.9938290,-122.3981568,37.7936713,10.0020000
MsgID.LOCAL_VELOCITY,1522176700.9938290,-0.8500000,-8.8300000,0.1300000
MsgID.LOCAL_POSITION,1522176700.9940259,132.3150787,-62.5377693,-10.0024662
MsgID.LOCAL_VELOCITY,1522176700.9940259,-0.8570861,-8.8388062,0.1326638
MsgID.GLOBAL_POSITION,1522176701.2434881,-122.3981838,37.7936684,9.9930000
MsgID.LOCAL_VELOCITY,1522176701.2434881,-0.8700000,-8.8500000,0.0700000
MsgID.LOCAL_POSITION,1522176701.2436869,131.9981689,-64.9403152,-9.9930687
MsgID.LOCAL_VELOCITY,1522176701.2436869,-0.8756912,-8.8506289,0.0793988
MsgID.GLOBAL_POSITION,1522176701.4950788,-122.3982089,37.7936669,9.9900000
MsgID.LOCAL_VELOCITY,1522176701.4950788,-0.8800000,-8.8600000,-0.0200000
MsgID.LOCAL_POSITION,1522176701.4952860,131.8270874,-67.1705704,-9.9901104
MsgID.LOCAL_VELOCITY,1522176701.4952860,-0.8857758,-8.8689070,-0.0208943
MsgID.STATE,1522176701.7325540,True,True
MsgID.GLOBAL_HOME,1522176701.7349470,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176701.7451799,-122.3982330,37.7936656,9.9870000
MsgID.LOCAL_VELOCITY,1522176701.7451799,-0.8800000,-8.8600000,-0.0500000
MsgID.LOCAL_POSITION,1522176701.7454040,131.6844177,-69.3106003,-9.9877539
MsgID.LOCAL_VELOCITY,1522176701.7454040,-0.8867774,-8.8634720,-0.0592574
MsgID.GLOBAL_POSITION,1522176701.9948969,-122.3982540,37.7936633,9.9770000
MsgID.LOCAL_VELOCITY,1522176701.9948969,-0.8900000,-8.8500000,-0.0500000
MsgID.LOCAL_POSITION,1522176701.9951091,131.4292755,-71.1738968,-9.9779835
MsgID.LOCAL_VELOCITY,1522176701.9951091,-0.8924896,-8.8546629,-0.0558368
MsgID.GLOBAL_POSITION,1522176702.2444890,-122.3982832,37.7936614,9.9770000
MsgID.LOCAL_VELOCITY,1522176702.2444890,-0.8900000,-8.8700000,-0.1800000
MsgID.LOCAL_POSITION,1522176702.2446971,131.2185059,-73.7694321,-9.9771738
MsgID.LOCAL_VELOCITY,1522176702.2446971,-0.8933891,-8.8712845,-0.1809707
MsgID.GLOBAL_POSITION,1522176702.4951360,-122.3983078,37.7936584,9.9810000
MsgID.LOCAL_VELOCITY,1522176702.4951360,-0.8900000,-8.8500000,-0.1500000
MsgID.LOCAL_POSITION,1522176702.4953580,130.8904114,-75.9581146,-9.9818687
MsgID.LOCAL_VELOCITY,1522176702.4953580,-0.8921374,-8.8505354,-0.1538216
MsgID.STATE,1522176702.7330949,True,True
MsgID.GLOBAL_HOME,1522176702.7333090,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176702.7456141,-122.3983314,37.7936550,9.9850000
MsgID.LOCAL_VELOCITY,1522176702.7456141,-0.8800000,-8.8400000,-0.1200000
MsgID.LOCAL_POSITION,1522176702.7458298,130.5034637,-78.0527573,-9.9859514
MsgID.LOCAL_VELOCITY,1522176702.7458298,-0.8868803,-8.8429613,-0.1252415
MsgID.GLOBAL_POSITION,1522176702.9951711,-122.3983565,37.7936538,9.9940000
MsgID.LOCAL_VELOCITY,1522176702.9951711,-0.8600000,-8.8300000,-0.0800000
MsgID.LOCAL_POSITION,1522176702.9953840,130.3784027,-80.2837982,-9.9947939
MsgID.LOCAL_VELOCITY,1522176702.9953840,-0.8667326,-8.8377867,-0.0844871
MsgID.GLOBAL_POSITION,1522176703.2451789,-122.3983813,37.7936524,9.9990000
MsgID.LOCAL_VELOCITY,1522176703.2451789,-0.8500000,-8.8200000,0.0000000
MsgID.LOCAL_POSITION,1522176703.2453880,130.2194061,-82.4943542,-9.9999456
MsgID.LOCAL_VELOCITY,1522176703.2453880,-0.8596148,-8.8245487,0.0022149
MsgID.GLOBAL_POSITION,1522176703.4949911,-122.3984053,37.7936504,10.0020000
MsgID.LOCAL_VELOCITY,1522176703.4949911,-0.8600000,-8.8200000,0.0500000
MsgID.LOCAL_POSITION,1522176703.4951999,130.0011902,-84.6294861,-10.0020533
MsgID.LOCAL_VELOCITY,1522176703.4951999,-0.8691190,-8.8214617,0.0538969
MsgID.STATE,1522176703.7327020,True,True
MsgID.GLOBAL_HOME,1522176703.7329140,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1522176703.7452281,129.6575470,-86.7971573,-10.0026340
MsgID.LOCAL_VELOCITY,1522176703.7452281,-0.8712640,-8.8259211,0.0843158
MsgID.GLOBAL_POSITION,1522176703.7455559,-122.3984297,37.7936473,10.0020000
MsgID.LOCAL_VELOCITY,1522176703.7455559,-0.8700000,-8.8200000,0.0800000
MsgID.GLOBAL_POSITION,1522176703.9955311,-122.3984559,37.7936457,10.0010000
MsgID.LOCAL_VELOCITY,1522176703.9955311,-0.8500000,-8.8400000,0.0300000
MsgID.LOCAL_POSITION,1522176703.9957671,129.4774170,-89.1224289,-10.0013952
MsgID.LOCAL_VELOCITY,1522176703.9957671,-0.8580359,-8.8447142,0.0342662
MsgID.GLOBAL_POSITION,1522176704.2452962,-122.3984808,37.7936454,9.9930000
MsgID.LOCAL_VELOCITY,1522176704.2452962,-0.8500000,-8.8400000,0.0300000
MsgID.LOCAL_POSITION,1522176704.2455151,129.4380035,-91.3390961,-9.9933062
MsgID.LOCAL_VELOCITY,1522176704.2455151,-0.8506958,-8.8451061,0.0352621
MsgID.GLOBAL_POSITION,1522176704.4960020,-122.3985066,37.7936434,9.9820000
MsgID.LOCAL_VELOCITY,1522176704.4960020,-0.8700000,-8.8500000,-0.0400000
MsgID.LOCAL_POSITION,1522176704.4962120,129.2170105,-93.6346054,-9.9820433
MsgID.LOCAL_VELOCITY,1522176704.4962120,-0.8751502,-8.8586941,-0.0486220
MsgID.STATE,1522176704.7327390,True,True
MsgID.GLOBAL_HOME,1522176704.7333660,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176704.7456379,-122.3985323,37.7936411,9.9760000
MsgID.LOCAL_VELOCITY,1522176704.7456379,-0.8900000,-8.8600000,-0.1100000
MsgID.LOCAL_POSITION,1522176704.7458761,128.9595642,-95.9106522,-9.9760838
MsgID.LOCAL_VELOCITY,1522176704.7458761,-0.8966175,-8.8638172,-0.1192737
MsgID.GLOBAL_POSITION,1522176704.9951301,-122.3985557,37.7936372,9.9770000
MsgID.LOCAL_VELOCITY,1522176704.9951301,-0.8900000,-8.8600000,-0.1700000
MsgID.LOCAL_POSITION,1522176704.9953659,128.5364227,-97.9952927,-9.9775648
MsgID.LOCAL_VELOCITY,1522176704.9953659,-0.8987617,-8.8650208,-0.1742771
MsgID.GLOBAL_POSITION,1522176705.2446442,-122.3985808,37.7936354,9.9800000
MsgID.LOCAL_VELOCITY,1522176705.2446442,-0.8600000,-8.8400000,-0.1000000
MsgID.LOCAL_POSITION,1522176705.2448599,128.3363037,-100.2285385,-9.9802217
MsgID.LOCAL_VELOCITY,1522176705.2448599,-0.8646511,-8.8443279,-0.1096345
MsgID.GLOBAL_POSITION,1522176705.4960499,-122.3986062,37.7936357,9.9840000
MsgID.LOCAL_VELOCITY,1522176705.4960499,-0.8400000,-8.8400000,-0.1200000
MsgID.LOCAL_POSITION,1522176705.4962990,128.3627014,-102.4871750,-9.9849052
MsgID.LOCAL_VELOCITY,1522176705.4962990,-0.8438566,-8.8474989,-0.1234591
MsgID.STATE,1522176705.7337310,True,True
MsgID.GLOBAL_HOME,1522176705.7340400,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176705.7457500,-122.3986304,37.7936331,9.9990000
MsgID.LOCAL_VELOCITY,1522176705.7457500,-0.8700000,-8.8200000,-0.0400000
MsgID.LOCAL_POSITION,1522176705.7459750,128.0740814,-104.6343231,-9.9992371
MsgID.LOCAL_VELOCITY,1522176705.7459750,-0.8786423,-8.8261080,-0.0449516
MsgID.GLOBAL_POSITION,1522176705.9952300,-122.3986534,37.7936297,10.0030000
MsgID.LOCAL_VELOCITY,1522176705.9952300,-0.8900000,-8.8100000,0.0100000
MsgID.LOCAL_POSITION,1522176705.9954360,127.7007599,-106.6775436,-10.0033369
MsgID.LOCAL_VELOCITY,1522176705.9954360,-0.8977817,-8.8190022,0.0145060
MsgID.GLOBAL_POSITION,1522176706.2459860,-122.3986808,37.7936299,10.0090000
MsgID.LOCAL_VELOCITY,1522176706.2459860,-0.8500000,-8.8100000,0.0800000
MsgID.LOCAL_POSITION,1522176706.2461901,127.7233429,-109.1118927,-10.0094109
MsgID.LOCAL_VELOCITY,1522176706.2461901,-0.8589870,-8.8189659,0.0867020
MsgID.GLOBAL_POSITION,1522176706.4961989,-122.3987050,37.7936275,10.0110000
MsgID.LOCAL_VELOCITY,1522176706.4961989,-0.8800000,-8.8200000,0.0900000
MsgID.LOCAL_POSITION,1522176706.4964402,127.4517517,-111.2675476,-10.0115957
MsgID.LOCAL_VELOCITY,1522176706.4964402,-0.8890340,-8.8261547,0.0968327
MsgID.STATE,1522176706.7329018,True,True
MsgID.GLOBAL_HOME,1522176706.7331140,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176706.7454150,-122.3987279,37.7936245,10.0160000
MsgID.LOCAL_VELOCITY,1522176706.7454150,-0.9200000,-8.8100000,0.1700000
MsgID.LOCAL_POSITION,1522176706.7456250,127.1201172,-113.2985001,-10.0167475
MsgID.LOCAL_VELOCITY,1522176706.7456250,-0.9239172,-8.8141785,0.1704551
MsgID.GLOBAL_POSITION,1522176706.9954100,-122.3987526,37.7936227,10.0070000
MsgID.LOCAL_VELOCITY,1522176706.9954100,-0.8800000,-8.8200000,0.1500000
MsgID.LOCAL_POSITION,1522176706.9956250,126.9152451,-115.4926147,-10.0072098
MsgID.LOCAL_VELOCITY,1522176706.9956250,-0.8854064,-8.8286943,0.1566387
MsgID.GLOBAL_POSITION,1522176707.2452989,-122.3987788,37.7936196,10.0090000
MsgID.LOCAL_VELOCITY,1522176707.2452989,-0.8500000,-8.8400000,0.1000000
MsgID.LOCAL_POSITION,1522176707.2455091,126.5700607,-117.8277283,-10.0094891
MsgID.LOCAL_VELOCITY,1522176707.2455091,-0.8550584,-8.8475027,0.1008197
MsgID.GLOBAL_POSITION,1522176707.4968388,-122.3988044,37.7936178,10.0040000
MsgID.LOCAL_VELOCITY,1522176707.4968388,-0.7800000,-8.8600000,0.0400000
MsgID.LOCAL_POSITION,1522176707.4970481,126.3712997,-120.1022034,-10.0043516
MsgID.LOCAL_VELOCITY,1522176707.4970481,-0.7849898,-8.8646917,0.0454469
MsgID.STATE,1522176707.7337680,True,True
MsgID.GLOBAL_HOME,1522176707.7339809,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176707.7462358,-122.3988291,37.7936177,9.9880000
MsgID.LOCAL_VELOCITY,1522176707.7462358,-0.6900000,-8.4800000,0.0000000
MsgID.LOCAL_POSITION,1522176707.7464449,126.3596573,-122.2997360,-9.9880991
MsgID.LOCAL_VELOCITY,1522176707.7464449,-0.6992804,-8.4835176,0.0023251
MsgID.GLOBAL_POSITION,1522176707.9956858,-122.3988513,37.7936171,9.9860000
MsgID.LOCAL_VELOCITY,1522176707.9956858,-0.6600000,-6.8500000,-0.0800000
MsgID.LOCAL_POSITION,1522176707.9958990,126.2927017,-124.2695770,-9.9861193
MsgID.LOCAL_VELOCITY,1522176707.9958990,-0.6640835,-6.8578734,-0.0851606
MsgID.GLOBAL_POSITION,1522176708.2457888,-122.3988670,37.7936142,9.9840000
MsgID.LOCAL_VELOCITY,1522176708.2457888,-0.6600000,-6.3100000,-0.0900000
MsgID.LOCAL_POSITION,1522176708.2460301,125.9787979,-125.6678925,-9.9841928
MsgID.LOCAL_VELOCITY,1522176708.2460301,-0.6699452,-6.3124247,-0.0948462
MsgID.GLOBAL_POSITION,1522176708.4974139,-122.3988869,37.7936116,9.9820000
MsgID.LOCAL_VELOCITY,1522176708.4974139,-0.7500000,-7.2500000,-0.1600000
MsgID.LOCAL_POSITION,1522176708.4976790,125.6820526,-127.4389038,-9.9820366
MsgID.LOCAL_VELOCITY,1522176708.4976790,-0.7560170,-7.2540245,-0.1661784
MsgID.STATE,1522176708.7338021,True,True
MsgID.GLOBAL_HOME,1522176708.7340522,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1522176708.7462301,-122.3989102,37.7936109,9.9910000
MsgID.LOCAL_VELOCITY,1522176708.7462301,-0.8100000,-8.0500000,-0.1100000
MsgID.LOCAL_POSITION,1522176708.7464919,125.6037827,-129.5032349,-9.9918098
MsgID.LOCAL_VELOCITY,1522176708.7464919,-0.8100587,-8.0591822,-0.1185556
MsgID.GLOBAL_POSITION,1522176708.9958160,-122.3989310,37.7936090,9.9920000
MsgID.LOCAL_VELOCITY,1522176708.9958160,-0.8500000,-8.5000000,-0.0400000
MsgID.LOCAL_POSITION,1522176708.9960370,125.3964081,-131.3590393,-9.9921513
MsgID.LOCAL_VELOCITY,1522176708.9960370,-0.8526123,-8.5036211,-0.0448852
MsgID.GLOBAL_POSITION,1522176709.2471800,-122.3989552,37.7936064,10.0000000
MsgID.LOCAL_VELOCITY,1522176709.2471800,-0.8700000,-8.6900000,-0.0300000
MsgID.LOCAL_POSITION,1522176709.2474229,125.1121902,-133.5038452,-10.0002718
MsgID.LOCAL_VELOCITY,1522176709.2474229,-0.8719749,-8.6995354,-0.0305671
MsgID.GLOBAL_POSITION,1522176709.4971509,-122.3989792,37.7936044,10.0120000
MsgID.LOCAL_VELOCITY,1522176709.4971509,-0.8700000,-8.7600000,0.0700000
MsgID.LOCAL_POSITION,1522176709.4973619,124.8919983,-135.6431885,-10.0124960
MsgID.LOCAL_VELOCITY,1522176709.4973619,-0.8714873,-8.7610760,0.0719254
MsgID.GLOBAL_HOME,1522176709.7343700,-122.3974533,37.7924804,0.0000000
MsgID.STATE,1522176709.7346449,True,True
MsgID.GLOBAL_POSITION,1522176709.7470880,-122.3990052,37.7936028,10.0150000
MsgID.LOCAL_VELOCITY,1522176709.7470880,-0.8700000,-8.7800000,0.1600000
MsgID.LOCAL_POSITION,1522176709.7473049,124.7047501,-137.9533539,-10.0156612
MsgID.LOCAL_VELOCITY,1522176709.7473049,-0.8717228,-8.7846441,0.1628086
MsgID.GLOBAL_POSITION,1522176709.9970591,-122.3990305,37.7936012,10.0150000
MsgID.LOCAL_VELOCITY,1522176709.9970591,-0.8700000,-8.8100000,0.1500000
MsgID.LOCAL_POSITION,1522176709.9972670,124.5316696,-140.2068024,-10.0152540
